Meter_ID,DMA_Zone,Hour_bucket,Flow_std_hourly,Energy_hourly,Avg_Pressure,Read_Count
MET-104,DMA-A,2024-12-07 05:00:00,1327.389,5.371,5.25,1
MET-104,DMA-A,2024-12-15 07:00:00,1445.449,5.22,4.58,1
MET-104,DMA-A,2024-12-21 11:00:00,764.61,2.81,4.59,1
MET-104,DMA-A,2024-12-22 20:00:00,865.282,3.049,4.33,1
MET-104,DMA-A,2024-12-27 12:00:00,1217.535,4.47,5.43,1
MET-104,DMA-A,2025-01-13 04:00:00,1451.629,5.26,6.72,1
MET-104,DMA-A,2025-01-18 00:00:00,312.542,1.25,4.61,1
MET-104,DMA-A,2025-01-19 19:00:00,530.995,1.92,2.78,1
MET-104,DMA-A,2025-02-23 13:00:00,957.429,3.603,3.84,1
MET-104,DMA-A,2025-02-25 13:00:00,1221.689,3.61,6.34,1
MET-104,DMA-A,2025-03-03 02:00:00,1505.545,6.02,6.35,1
MET-104,DMA-A,2025-03-08 14:00:00,571.319,2.07,6.62,1
MET-104,DMA-A,2025-03-17 08:00:00,1853.807,6.79,6.22,1
MET-104,DMA-A,2025-03-28 07:00:00,898.795,3.626,6.39,1
MET-104,DMA-A,2025-04-28 06:00:00,497.176,2.0,3.32,1
MET-104,DMA-A,2025-05-10 23:00:00,240.365,0.87,3.89,1
MET-104,DMA-A,2025-05-14 06:00:00,707.683,2.685,4.91,1
MET-104,DMA-A,2025-05-19 05:00:00,727.379,2.85,4.91,1
MET-104,DMA-A,2025-05-25 16:00:00,454.281,1.622,5.88,1
MET-104,DMA-A,2025-05-29 22:00:00,1848.247,6.58,5.82,1
MET-104,DMA-A,2025-06-02 16:00:00,322.123,1.226,6.1,1
MET-104,DMA-A,2025-06-04 04:00:00,497.256,1.896,6.07,1
MET-104,DMA-A,2025-06-13 04:00:00,87.066,0.337,6.07,1
MET-104,DMA-A,2025-06-23 15:00:00,1915.586,7.283,5.41,1
MET-104,DMA-A,2025-06-27 22:00:00,370.627,1.347,2.95,1
MET-104,DMA-A,2025-06-29 22:00:00,451.325,1.75,5.84,1
MET-104,DMA-A,2025-07-05 03:00:00,1508.487,5.98,5.07,1
MET-104,DMA-A,2025-07-07 14:00:00,995.618,3.89,3.96,1
MET-104,DMA-A,2025-07-22 20:00:00,1720.463,6.613,3.16,1
MET-104,DMA-A,2025-08-07 05:00:00,394.762,1.497,3.16,1
MET-104,DMA-A,2025-08-19 07:00:00,1711.675,6.5,5.05,1
MET-104,DMA-A,2025-08-27 23:00:00,220.807,0.822,5.73,1
MET-104,DMA-A,2025-08-29 23:00:00,1747.978,6.945,5.73,1
MET-104,DMA-A,2025-09-22 11:00:00,400.463,1.54,4.14,1
MET-104,DMA-A,2025-09-26 11:00:00,286.563,1.065,3.92,1
MET-104,DMA-A,2025-10-05 07:00:00,942.384,3.55,6.05,1
MET-104,DMA-A,2025-10-07 23:00:00,1184.462,4.257,5.1,1
MET-104,DMA-A,2025-10-16 21:00:00,449.562,1.792,2.79,1
MET-104,DMA-A,2025-10-18 13:00:00,1053.16,3.88,3.35,1
MET-104,DMA-A,2025-10-18 23:00:00,533.652,2.176,67.3,1
MET-104,DMA-A,2025-10-20 00:00:00,843.342,3.38,5.21,1
MET-104,DMA-A,2025-10-25 03:00:00,512.534,2.05,3.64,1
MET-104,DMA-A,2025-10-31 05:00:00,665.488,2.535,6.14,1
MET-104,DMA-A,2025-11-02 14:00:00,54.139,0.191,6.2,1
MET-104,DMA-A,2025-11-07 20:00:00,1556.495,5.691,3.63,1
MET-104,DMA-A,2025-11-11 17:00:00,85.812,0.32,4.02,1
MET-104,DMA-A,2025-11-15 18:00:00,73.493,0.261,5.47,1
MET-104,DMA-A,2025-11-28 20:00:00,94.721,0.35,4.09,1
MET-104,DMA-A,2025-12-03 18:00:00,1403.539,5.207,6.75,1
MET-104,DMA-A,2025-12-08 04:00:00,1779.544,6.65,3.31,1
MET-104,DMA-A,2025-12-14 01:00:00,971.079,3.543,3.4,1
MET-104,DMA-A,2025-12-18 07:00:00,852.121,3.283,4.91,1
MET-104,DMA-A,2025-12-20 00:00:00,1534.739,5.69,3.97,1
MET-104,DMA-A,2025-12-21 12:00:00,1153.681,4.1,4.74,1
MET-104,DMA-A,2025-12-22 08:00:00,1041.239,3.79,6.12,1
MET-104,DMA-A,2025-12-23 18:00:00,210.999,0.76,3.8,1
MET-104,DMA-A,2026-01-04 02:00:00,181.875,0.681,2.82,1
MET-104,DMA-A,2026-01-08 00:00:00,1140.435,4.151,2.82,1
MET-104,DMA-A,2026-01-11 09:00:00,1829.037,6.534,2.77,1
MET-104,DMA-A,2026-01-17 16:00:00,457.491,1.76,6.56,1
MET-104,DMA-A,2026-03-01 00:00:00,345.8,1.36,4.54,1
MET-104,DMA-A,2026-03-03 17:00:00,2274.945,1.82,2.75,1
MET-104,DMA-A,2026-03-11 00:00:00,1271.068,4.62,4.68,1
MET-105,DMA-A,2024-01-09 13:00:00,1235.631,4.707,3.99,1
MET-105,DMA-A,2024-01-11 14:00:00,1200.093,4.27,3.99,1
MET-105,DMA-A,2024-01-26 18:00:00,1884.442,3.487,4.25,1
MET-105,DMA-A,2024-02-14 12:00:00,359.375,1.39,6.67,1
MET-105,DMA-A,2024-02-20 01:00:00,644.713,2.607,2.99,1
MET-105,DMA-A,2024-02-22 01:00:00,1271.701,4.95,2.68,1
MET-105,DMA-A,2024-02-28 14:00:00,76.102,4.95,6.29,1
MET-105,DMA-A,2024-03-22 16:00:00,690.236,2.55,6.28,1
MET-105,DMA-A,2024-03-27 20:00:00,79.417,0.32,3.45,1
MET-105,DMA-A,2024-04-11 01:00:00,98.417,0.36,5.95,1
MET-105,DMA-A,2024-04-19 04:00:00,794.126,2.98,2.76,1
MET-105,DMA-A,2024-04-20 15:00:00,1418.919,5.42,4.09,1
MET-105,DMA-A,2024-04-25 18:00:00,856.543,3.49,4.02,1
MET-105,DMA-A,2024-04-29 02:00:00,1388.218,5.138,3.68,1
MET-105,DMA-A,2024-05-18 00:00:00,818.935,3.253,5.45,1
MET-105,DMA-A,2024-05-26 08:00:00,625.067,2.323,6.56,1
MET-105,DMA-A,2024-05-28 12:00:00,702.202,2.745,2.68,1
MET-105,DMA-A,2024-06-01 12:00:00,1444.78,5.346,2.68,1
MET-105,DMA-A,2024-06-07 06:00:00,1306.814,4.563,6.97,1
MET-105,DMA-A,2024-06-20 02:00:00,1358.4,4.81,6.88,1
MET-105,DMA-A,2024-07-02 20:00:00,620.631,2.25,5.18,1
MET-105,DMA-A,2024-07-28 21:00:00,930.135,3.373,4.37,1
MET-105,DMA-A,2024-08-06 14:00:00,481.491,1.92,3.75,1
MET-105,DMA-A,2024-08-10 00:00:00,1268.66,4.676,3.78,1
MET-105,DMA-A,2024-08-10 23:00:00,1220.493,4.532,3.38,1
MET-105,DMA-A,2024-08-12 16:00:00,579.763,2.06,2.6,1
MET-105,DMA-A,2024-09-08 04:00:00,886.553,3.648,3.04,1
MET-105,DMA-A,2024-09-08 12:00:00,181.418,0.706,3.95,1
MET-105,DMA-A,2024-09-09 12:00:00,162.434,0.649,5.95,1
MET-105,DMA-A,2024-11-08 04:00:00,206.443,0.758,3.64,1
MET-105,DMA-A,2024-11-14 07:00:00,196.599,1.85,3.18,1
MET-105,DMA-A,2024-11-19 13:00:00,1202.971,4.49,3.18,1
MET-105,DMA-A,2024-11-27 13:00:00,640.332,2.607,2.96,1
MET-105,DMA-A,2024-12-02 05:00:00,699.077,2.72,32.1,1
MET-105,DMA-A,2024-12-12 00:00:00,286.087,1.079,4.54,1
MET-105,DMA-A,2024-12-14 11:00:00,1291.319,4.784,56.1,1
MET-105,DMA-A,2024-12-20 15:00:00,223.689,0.868,5.35,1
MET-105,DMA-A,2024-12-21 11:00:00,708.542,2.9,6.59,1
MET-105,DMA-A,2025-01-12 14:00:00,1083.574,4.0,5.98,1
MET-105,DMA-A,2025-01-23 08:00:00,972.049,3.79,5.98,1
MET-105,DMA-A,2025-02-02 16:00:00,1279.011,4.722,4.41,1
MET-105,DMA-A,2025-02-18 23:00:00,1242.348,4.82,4.41,1
MET-105,DMA-A,2025-02-20 21:00:00,853.96,3.293,5.25,1
MET-105,DMA-A,2025-02-21 09:00:00,1208.326,4.871,0.0,1
MET-105,DMA-A,2025-02-25 03:00:00,1387.73,5.49,3.34,1
MET-105,DMA-A,2025-02-28 03:00:00,842.857,3.04,2.57,1
MET-105,DMA-A,2025-03-23 13:00:00,748.005,2.924,6.43,1
MET-105,DMA-A,2025-03-30 04:00:00,1382.488,5.252,6.27,1
MET-105,DMA-A,2025-04-06 01:00:00,811.14,2.838,6.41,1
MET-105,DMA-A,2025-04-09 09:00:00,1448.874,5.54,4.32,1
MET-105,DMA-A,2025-04-15 22:00:00,485.377,1.86,2.5,1
MET-105,DMA-A,2025-04-20 00:00:00,579.932,2.283,3.24,1
MET-105,DMA-A,2025-05-08 03:00:00,883.544,3.384,6.27,1
MET-105,DMA-A,2025-05-12 09:00:00,435.2,1.739,46.7,1
MET-105,DMA-A,2025-05-17 13:00:00,486.862,1.98,5.28,1
MET-105,DMA-A,2025-05-24 10:00:00,158.119,0.63,5.9,1
MET-105,DMA-A,2025-05-30 15:00:00,929.548,3.31,3.66,1
MET-105,DMA-A,2025-05-30 22:00:00,1319.493,5.14,6.19,1
MET-105,DMA-A,2025-06-12 00:00:00,1384.86,5.06,0.0,1
MET-105,DMA-A,2025-06-25 23:00:00,355.68,1.33,5.69,1
MET-105,DMA-A,2025-06-26 18:00:00,109.586,0.386,55.5,1
MET-105,DMA-A,2025-07-09 00:00:00,760.356,2.77,4.97,1
MET-105,DMA-A,2025-07-16 04:00:00,1158.226,0.517,3.73,1
MET-105,DMA-A,2025-07-19 08:00:00,1253.198,4.67,5.1,1
MET-105,DMA-A,2025-07-26 00:00:00,1018.36,3.75,5.65,1
MET-105,DMA-A,2025-08-09 04:00:00,1403.902,5.05,0.0,1
MET-105,DMA-A,2025-08-11 23:00:00,1146.48,5.246,6.93,1
MET-105,DMA-A,2025-08-14 03:00:00,247.527,0.91,55.1,1
MET-105,DMA-A,2025-08-16 11:00:00,439.999,1.62,2.63,1
MET-105,DMA-A,2025-08-21 01:00:00,217.091,0.848,6.76,1
MET-105,DMA-A,2025-09-09 23:00:00,774.334,3.16,3.31,1
MET-105,DMA-A,2025-09-15 02:00:00,1268.044,5.138,3.49,1
MET-105,DMA-A,2025-09-18 15:00:00,822.153,3.056,6.95,1
MET-105,DMA-A,2025-09-27 00:00:00,658.223,2.497,6.4,1
MET-105,DMA-A,2025-10-02 13:00:00,195.855,0.746,5.09,1
MET-105,DMA-A,2025-10-03 12:00:00,875.47,3.48,2.93,1
MET-105,DMA-A,2025-10-03 14:00:00,960.687,3.545,6.38,1
MET-105,DMA-A,2025-10-05 01:00:00,363.083,1.43,6.7,1
MET-105,DMA-A,2025-10-10 04:00:00,74.064,0.291,40.9,1
MET-105,DMA-A,2025-10-30 16:00:00,73.746,2.02,3.65,1
MET-105,DMA-A,2025-11-20 09:00:00,680.671,2.416,3.8,1
MET-105,DMA-A,2025-12-01 22:00:00,1112.242,4.018,59.8,1
MET-105,DMA-A,2025-12-07 20:00:00,674.662,2.545,5.79,1
MET-105,DMA-A,2025-12-10 19:00:00,227.43,0.892,6.39,1
MET-105,DMA-A,2025-12-14 04:00:00,688.588,2.766,5.64,1
MET-105,DMA-A,2025-12-14 20:00:00,401.906,1.416,5.43,1
MET-105,DMA-A,2025-12-18 22:00:00,392.097,1.552,3.48,1
MET-105,DMA-A,2025-12-21 00:00:00,595.197,2.322,4.25,1
MET-105,DMA-A,2025-12-25 01:00:00,324.291,1.18,4.96,1
MET-105,DMA-A,2025-12-26 03:00:00,640.986,2.57,3.2,1
MET-105,DMA-A,2026-01-01 13:00:00,583.284,2.08,3.46,1
MET-105,DMA-A,2026-01-02 11:00:00,343.913,1.254,5.7,1
MET-105,DMA-A,2026-01-03 21:00:00,1463.666,5.19,3.33,1
MET-105,DMA-A,2026-01-16 14:00:00,1445.901,4.082,5.7,1
MET-105,DMA-A,2026-02-02 17:00:00,643.28,2.527,4.15,1
MET-105,DMA-A,2026-02-03 00:00:00,466.946,1.81,4.9,1
MET-105,DMA-A,2026-02-17 06:00:00,741.544,2.89,3.74,1
MET-105,DMA-A,2026-03-05 01:00:00,542.598,2.89,2.99,1
MET-105,DMA-A,2026-03-11 00:00:00,1322.07,4.93,4.49,1
MET-106,DMA-A,2024-01-06 04:00:00,1417.01,5.224,4.45,1
MET-106,DMA-A,2024-01-06 12:00:00,245.511,0.9,4.07,1
MET-106,DMA-A,2024-01-20 14:00:00,1476.146,5.87,3.64,1
MET-106,DMA-A,2024-01-22 17:00:00,653.81,2.415,4.66,1
MET-106,DMA-A,2024-01-24 18:00:00,681.306,2.59,6.94,1
MET-106,DMA-A,2024-01-28 18:00:00,369.784,1.31,6.31,1
MET-106,DMA-A,2024-02-18 01:00:00,398.893,1.537,5.99,1
MET-106,DMA-A,2024-02-29 10:00:00,406.838,1.33,4.66,1
MET-106,DMA-A,2024-03-20 02:00:00,938.344,3.759,6.83,1
MET-106,DMA-A,2024-03-26 21:00:00,58.252,0.22,3.44,1
MET-106,DMA-A,2024-03-28 10:00:00,799.253,2.855,3.68,1
MET-106,DMA-A,2024-04-01 19:00:00,1089.933,4.29,2.7,1
MET-106,DMA-A,2024-04-01 22:00:00,574.429,2.124,3.9,1
MET-106,DMA-A,2024-04-24 19:00:00,1261.643,4.8,3.64,1
MET-106,DMA-A,2024-05-02 02:00:00,1798.674,0.46,6.13,1
MET-106,DMA-A,2024-05-05 10:00:00,1169.236,4.396,6.1,1
MET-106,DMA-A,2024-05-26 12:00:00,789.359,3.016,3.25,1
MET-106,DMA-A,2024-06-02 10:00:00,1165.411,4.62,2.63,1
MET-106,DMA-A,2024-06-06 05:00:00,1026.914,3.731,2.63,1
MET-106,DMA-A,2024-06-11 08:00:00,941.405,3.493,5.95,1
MET-106,DMA-A,2024-06-29 16:00:00,710.131,2.798,6.98,1
MET-106,DMA-A,2024-07-12 00:00:00,1044.806,4.08,5.59,1
MET-106,DMA-A,2024-07-15 02:00:00,986.028,4.049,0.0,1
MET-106,DMA-A,2024-07-24 12:00:00,996.669,1.95,6.6,1
MET-106,DMA-A,2024-07-29 01:00:00,1446.09,5.525,3.94,1
MET-106,DMA-A,2024-07-30 09:00:00,1485.289,5.47,3.42,1
MET-106,DMA-A,2024-07-31 18:00:00,355.524,1.44,5.23,1
MET-106,DMA-A,2024-08-11 00:00:00,517.433,1.96,4.99,1
MET-106,DMA-A,2024-08-19 11:00:00,538.184,2.2,6.07,1
MET-106,DMA-A,2024-08-26 06:00:00,1217.577,4.72,4.66,1
MET-106,DMA-A,2024-09-16 11:00:00,1410.249,5.522,5.02,1
MET-106,DMA-A,2024-09-19 17:00:00,1154.913,4.39,5.02,1
MET-106,DMA-A,2024-09-28 10:00:00,347.227,1.28,5.49,1
MET-106,DMA-A,2024-10-09 23:00:00,270.975,1.11,45.2,1
MET-106,DMA-A,2024-10-16 07:00:00,422.127,1.487,5.6,1
MET-106,DMA-A,2024-10-24 15:00:00,559.378,2.06,6.05,1
MET-106,DMA-A,2024-11-04 13:00:00,589.229,3.244,5.5,1
MET-106,DMA-A,2024-11-06 09:00:00,1395.373,5.435,3.41,1
MET-106,DMA-A,2024-11-07 20:00:00,373.724,1.487,2.97,1
MET-106,DMA-A,2024-11-26 14:00:00,1020.222,3.96,5.54,1
MET-106,DMA-A,2024-11-27 04:00:00,478.57,1.727,5.58,1
MET-106,DMA-A,2025-01-03 18:00:00,232.405,0.844,5.58,1
MET-106,DMA-A,2025-01-04 11:00:00,472.419,1.768,5.55,1
MET-106,DMA-A,2025-01-13 03:00:00,203.827,0.82,5.67,1
MET-106,DMA-A,2025-01-13 07:00:00,1411.755,5.609,3.87,1
MET-106,DMA-A,2025-01-20 01:00:00,976.213,3.58,4.06,1
MET-106,DMA-A,2025-02-11 07:00:00,952.662,3.878,6.43,1
MET-106,DMA-A,2025-02-12 17:00:00,802.727,3.045,6.25,1
MET-106,DMA-A,2025-02-15 04:00:00,1151.199,4.402,4.59,1
MET-106,DMA-A,2025-02-19 23:00:00,557.995,4.358,5.65,1
MET-106,DMA-A,2025-02-20 23:00:00,1204.805,4.42,62.5,1
MET-106,DMA-A,2025-02-22 02:00:00,666.522,2.68,6.56,1
MET-106,DMA-A,2025-02-23 06:00:00,1183.229,4.553,6.51,1
MET-106,DMA-A,2025-02-27 04:00:00,649.91,2.311,0.0,1
MET-106,DMA-A,2025-03-03 18:00:00,1230.96,4.555,5.59,1
MET-106,DMA-A,2025-03-07 04:00:00,188.173,0.739,5.86,1
MET-106,DMA-A,2025-03-24 14:00:00,1141.652,4.231,6.34,1
MET-106,DMA-A,2025-04-10 02:00:00,1115.857,5.656,4.44,1
MET-106,DMA-A,2025-04-22 15:00:00,1239.341,4.613,5.84,1
MET-106,DMA-A,2025-05-03 23:00:00,49.463,0.18,5.23,1
MET-106,DMA-A,2025-05-06 19:00:00,681.72,2.76,3.26,1
MET-106,DMA-A,2025-05-11 23:00:00,431.322,1.69,5.28,1
MET-106,DMA-A,2025-05-19 16:00:00,284.15,1.08,6.12,1
MET-106,DMA-A,2025-05-24 08:00:00,1491.285,5.608,2.56,1
MET-106,DMA-A,2025-06-06 17:00:00,1145.601,4.05,5.0,1
MET-106,DMA-A,2025-06-06 18:00:00,977.763,3.859,3.16,1
MET-106,DMA-A,2025-06-23 19:00:00,982.916,1.99,3.86,1
MET-106,DMA-A,2025-06-25 15:00:00,796.442,2.886,3.75,1
MET-106,DMA-A,2025-07-06 08:00:00,1439.923,5.281,4.45,1
MET-106,DMA-A,2025-07-09 05:00:00,73.31,0.287,5.82,1
MET-106,DMA-A,2025-07-09 07:00:00,759495.348,2.94,5.01,1
MET-106,DMA-A,2025-08-03 00:00:00,269.581,0.982,5.61,1
MET-106,DMA-A,2025-08-09 20:00:00,294.582,1.195,4.0,1
MET-106,DMA-A,2025-08-13 20:00:00,1062.305,4.121,4.03,1
MET-106,DMA-A,2025-08-30 01:00:00,1298.248,5.14,2.91,1
MET-106,DMA-A,2025-09-12 03:00:00,1739.031,2.62,6.45,1
MET-106,DMA-A,2025-09-16 16:00:00,61.786,0.23,5.82,1
MET-106,DMA-A,2025-09-25 11:00:00,1042.468,3.78,4.62,1
MET-106,DMA-A,2025-10-01 11:00:00,104.314,0.376,4.61,1
MET-106,DMA-A,2025-10-07 16:00:00,788.365,2.92,4.46,1
MET-106,DMA-A,2025-10-12 02:00:00,154.496,0.63,4.8,1
MET-106,DMA-A,2025-10-17 01:00:00,634.48,2.495,3.09,1
MET-106,DMA-A,2025-10-19 12:00:00,118.445,0.448,5.98,1
MET-106,DMA-A,2025-10-20 13:00:00,500.218,1.879,4.1,1
MET-106,DMA-A,2025-10-24 17:00:00,835.62,3.1,3.82,1
MET-106,DMA-A,2025-11-19 00:00:00,534.898,3.131,4.04,1
MET-106,DMA-A,2025-12-01 07:00:00,1282.652,5.029,4.94,1
MET-106,DMA-A,2025-12-12 19:00:00,452.622,1.771,4.94,1
MET-106,DMA-A,2025-12-16 10:00:00,619.255,2.42,4.71,1
MET-106,DMA-A,2025-12-19 23:00:00,1243.39,4.97,3.78,1
MET-106,DMA-A,2025-12-21 13:00:00,248.144,0.99,3.05,1
MET-106,DMA-A,2025-12-27 06:00:00,111.997,0.42,4.25,1
MET-106,DMA-A,2025-12-28 13:00:00,337.283,1.327,4.98,1
MET-106,DMA-A,2025-12-30 04:00:00,801.096,3.07,6.78,1
MET-106,DMA-A,2026-01-02 11:00:00,1411.652,5.611,3.01,1
MET-106,DMA-A,2026-01-18 14:00:00,1106.741,4.16,5.9,1
MET-106,DMA-A,2026-01-19 11:00:00,1439.692,5.502,6.71,1
MET-106,DMA-A,2026-01-24 18:00:00,208.504,0.8,2.73,1
MET-106,DMA-A,2026-02-12 07:00:00,1229.297,0.8,2.93,1
MET-106,DMA-A,2026-02-14 13:00:00,70.276,0.248,4.64,1
MET-106,DMA-A,2026-02-19 00:00:00,301.979,1.264,4.22,1
MET-106,DMA-A,2026-03-05 21:00:00,1151.887,1.276,6.78,1
MET-106,DMA-A,2026-03-10 06:00:00,615.067,2.19,3.05,1
MET-107,DMA-A,2024-01-03 12:00:00,1079.86,4.36,4.8,1
MET-107,DMA-A,2024-01-04 07:00:00,1123.591,4.36,2.98,1
MET-107,DMA-A,2024-01-20 21:00:00,1133.922,4.058,6.37,1
MET-107,DMA-A,2024-02-08 01:00:00,1668.183,5.96,4.66,1
MET-107,DMA-A,2024-02-08 20:00:00,1467.2,5.93,6.21,1
MET-107,DMA-A,2024-02-12 13:00:00,1816.704,6.626,2.81,1
MET-107,DMA-A,2024-03-02 04:00:00,127.219,0.51,3.19,1
MET-107,DMA-A,2024-03-05 13:00:00,805.529,0.51,3.06,1
MET-107,DMA-A,2024-03-12 07:00:00,1049.643,3.72,3.53,1
MET-107,DMA-A,2024-03-14 17:00:00,891.655,3.457,4.06,1
MET-107,DMA-A,2024-03-18 12:00:00,1427.722,5.74,4.06,1
MET-107,DMA-A,2024-03-23 03:00:00,1447.637,5.97,6.56,1
MET-107,DMA-A,2024-03-23 18:00:00,751.064,2.91,4.31,1
MET-107,DMA-A,2024-03-28 02:00:00,997973.444,3.831,6.72,1
MET-107,DMA-A,2024-04-10 00:00:00,1085.931,3.979,4.92,1
MET-107,DMA-A,2024-04-16 01:00:00,1090.517,4.07,6.16,1
MET-107,DMA-A,2024-04-22 02:00:00,105.004,0.41,5.44,1
MET-107,DMA-A,2024-04-29 19:00:00,50.908,0.19,5.44,1
MET-107,DMA-A,2024-05-01 02:00:00,508.774,2.06,4.77,1
MET-107,DMA-A,2024-05-04 22:00:00,660.14,2.064,2.52,1
MET-107,DMA-A,2024-05-08 13:00:00,1451.29,5.594,5.28,1
MET-107,DMA-A,2024-05-14 07:00:00,1087.488,4.05,3.36,1
MET-107,DMA-A,2024-05-15 07:00:00,1676.019,6.577,5.25,1
MET-107,DMA-A,2024-05-22 11:00:00,1263.61,5.01,2.85,1
MET-107,DMA-A,2024-06-14 17:00:00,753.864,2.676,5.1,1
MET-107,DMA-A,2024-07-07 13:00:00,811.166,3.026,6.11,1
MET-107,DMA-A,2024-07-10 01:00:00,1073.862,4.14,3.1,1
MET-107,DMA-A,2024-07-18 06:00:00,1192.804,4.36,5.85,1
MET-107,DMA-A,2024-08-07 18:00:00,65.613,0.24,5.3,1
MET-107,DMA-A,2024-08-14 18:00:00,1870.116,7.14,5.07,1
MET-107,DMA-A,2024-08-19 15:00:00,1533.479,5.89,3.39,1
MET-107,DMA-A,2024-08-25 07:00:00,109.833,0.405,3.39,1
MET-107,DMA-A,2024-08-27 15:00:00,534.117,2.237,5.95,1
MET-107,DMA-A,2024-09-05 02:00:00,1934.321,5.499,3.41,1
MET-107,DMA-A,2024-09-15 08:00:00,311.887,1.15,4.32,1
MET-107,DMA-A,2024-09-17 16:00:00,1398.511,5.6,28.6,1
MET-107,DMA-A,2024-09-18 13:00:00,821.117,3.16,4.71,1
MET-107,DMA-A,2024-09-27 09:00:00,225.93,0.832,5.34,1
MET-107,DMA-A,2024-10-03 00:00:00,1160.659,4.563,5.43,1
MET-107,DMA-A,2024-10-07 03:00:00,523.238,1.98,4.88,1
MET-107,DMA-A,2024-10-21 06:00:00,67.88,0.25,3.42,1
MET-107,DMA-A,2024-10-22 19:00:00,1803.717,7.11,2.85,1
MET-107,DMA-A,2024-10-27 04:00:00,1302.837,5.186,6.16,1
MET-107,DMA-A,2024-10-29 16:00:00,561.287,2.301,6.45,1
MET-107,DMA-A,2024-11-07 15:00:00,1926.957,7.01,4.9,1
MET-107,DMA-A,2024-11-12 00:00:00,1668.211,6.23,6.58,1
MET-107,DMA-A,2024-11-23 10:00:00,849.45,3.11,3.89,1
MET-107,DMA-A,2024-12-01 18:00:00,1438.848,5.383,6.8,1
MET-107,DMA-A,2024-12-02 07:00:00,994.257,5.341,3.65,1
MET-107,DMA-A,2024-12-04 05:00:00,1273.682,4.83,6.74,1
MET-107,DMA-A,2025-01-10 20:00:00,1397.545,5.51,3.6,1
MET-107,DMA-A,2025-01-15 03:00:00,1386.744,5.51,2.61,1
MET-107,DMA-A,2025-01-15 08:00:00,898.081,3.184,4.81,1
MET-107,DMA-A,2025-01-20 01:00:00,1113.227,4.39,6.46,1
MET-107,DMA-A,2025-01-21 08:00:00,1073.176,4.399,5.19,1
MET-107,DMA-A,2025-01-25 14:00:00,1824.769,6.79,6.4,1
MET-107,DMA-A,2025-01-29 01:00:00,1832.703,5.33,3.16,1
MET-107,DMA-A,2025-02-11 05:00:00,1574.732,5.8,5.2,1
MET-107,DMA-A,2025-02-12 21:00:00,1912.722,7.405,6.34,1
MET-107,DMA-A,2025-02-18 03:00:00,886.011,3.54,4.24,1
MET-107,DMA-A,2025-02-18 10:00:00,1596.682,6.15,5.35,1
MET-107,DMA-A,2025-02-19 07:00:00,290.663,1.12,5.0,1
MET-107,DMA-A,2025-03-08 01:00:00,611.48,2.44,2.52,1
MET-107,DMA-A,2025-03-09 02:00:00,279.579,1.0,6.4,1
MET-107,DMA-A,2025-03-17 09:00:00,643.411,2.545,6.0,1
MET-107,DMA-A,2025-03-21 06:00:00,1660.337,6.818,2.9,1
MET-107,DMA-A,2025-05-02 23:00:00,1013.141,4.208,2.6,1
MET-107,DMA-A,2025-05-17 20:00:00,773.394,2.969,2.6,1
MET-107,DMA-A,2025-05-18 22:00:00,1648.428,6.33,6.5,1
MET-107,DMA-A,2025-05-23 16:00:00,1838.426,7.025,4.95,1
MET-107,DMA-A,2025-06-11 06:00:00,1636.149,6.02,4.16,1
MET-107,DMA-A,2025-06-13 16:00:00,357.456,1.43,6.48,1
MET-107,DMA-A,2025-06-15 15:00:00,282.021,1.01,3.98,1
MET-107,DMA-A,2025-06-23 17:00:00,1766.795,6.69,2.54,1
MET-107,DMA-A,2025-07-07 16:00:00,896.156,3.46,6.16,1
MET-107,DMA-A,2025-07-14 06:00:00,1916.796,7.32,5.84,1
MET-107,DMA-A,2025-07-15 01:00:00,1194.109,4.43,5.66,1
MET-107,DMA-A,2025-07-26 00:00:00,1182.648,4.289,3.94,1
MET-107,DMA-A,2025-08-11 08:00:00,576.05,2.279,3.1,1
MET-107,DMA-A,2025-09-14 07:00:00,1536.522,2.279,5.49,1
MET-107,DMA-A,2025-09-20 00:00:00,736.711,3.04,2.9,1
MET-107,DMA-A,2025-09-25 11:00:00,909.583,3.28,4.38,1
MET-107,DMA-A,2025-10-14 18:00:00,904.0,4.87,3.73,1
MET-107,DMA-A,2025-10-20 12:00:00,1582.763,6.098,6.31,1
MET-107,DMA-A,2025-10-24 16:00:00,115.32,0.436,3.36,1
MET-107,DMA-A,2025-10-31 05:00:00,1555.07,5.709,3.26,1
MET-107,DMA-A,2025-11-05 14:00:00,1343.866,5.439,6.03,1
MET-107,DMA-A,2025-11-12 00:00:00,1543.915,5.738,5.95,1
MET-107,DMA-A,2025-11-28 08:00:00,1549.12,6.73,5.95,1
MET-107,DMA-A,2025-12-11 06:00:00,600.494,2.366,3.16,1
MET-107,DMA-A,2025-12-18 01:00:00,1735.933,6.84,6.46,1
MET-107,DMA-A,2025-12-18 03:00:00,961.58,3.575,2.97,1
MET-107,DMA-A,2026-01-02 00:00:00,1921.361,7.62,6.06,1
MET-107,DMA-A,2026-01-09 17:00:00,339.839,7.696,3.26,1
MET-107,DMA-A,2026-01-18 07:00:00,259.54,0.93,5.41,1
MET-107,DMA-A,2026-02-08 11:00:00,1916.231,7.625,4.59,1
MET-107,DMA-A,2026-02-21 10:00:00,185.215,0.74,6.05,1
